case,run,result,gc_mode,allocated_bytes,copied_bytes,max_residency_bytes,mut_elapsed_s,total_elapsed_s
workspace/tuning-corpus/all-binary-2-unsat.cnf,13,UNSAT,nonmoving,286520,6664,1067744,0.000,0.010
workspace/tuning-corpus/all-binary-2-unsat.cnf,14,UNSAT,nonmoving,286520,6664,1067744,0.000,0.012
workspace/tuning-corpus/all-binary-2-unsat.cnf,15,UNSAT,nonmoving,286520,6664,1067744,0.000,0.012
workspace/tuning-corpus/all-binary-2-unsat.cnf,16,UNSAT,nonmoving,286520,6664,1067744,0.000,0.012
workspace/tuning-corpus/all-binary-2-unsat.cnf,17,UNSAT,nonmoving,286520,6664,1067744,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,18,UNSAT,nonmoving,286520,6664,1067744,0.000,0.012
workspace/tuning-corpus/all-binary-2-unsat.cnf,19,UNSAT,nonmoving,286520,6664,1067744,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,20,UNSAT,nonmoving,286520,6664,1067744,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,21,UNSAT,nonmoving,286520,6664,1067744,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,1,UNSAT,nonmoving,361792,7080,1067744,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,2,UNSAT,nonmoving,361792,7080,1067744,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,3,UNSAT,nonmoving,361792,7080,1067744,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,4,UNSAT,nonmoving,361792,7080,1067744,0.000,0.010
workspace/tuning-corpus/implication-chain-12-unsat.cnf,5,UNSAT,nonmoving,361792,7080,1067744,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,6,UNSAT,nonmoving,361792,7080,1067744,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,7,UNSAT,nonmoving,361792,7080,1067744,0.001,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,8,UNSAT,nonmoving,361792,7080,1067744,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,9,UNSAT,nonmoving,361792,7080,1067744,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,10,UNSAT,nonmoving,361792,7080,1067744,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,11,UNSAT,nonmoving,361792,7080,1067744,0.001,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,12,UNSAT,nonmoving,361792,7080,1067744,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,13,UNSAT,nonmoving,361792,7080,1067744,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,14,UNSAT,nonmoving,361792,7080,1067744,0.000,0.010
workspace/tuning-corpus/implication-chain-12-unsat.cnf,15,UNSAT,nonmoving,361792,7080,1067744,0.000,0.014
workspace/tuning-corpus/implication-chain-12-unsat.cnf,16,UNSAT,nonmoving,361792,7080,1067744,0.001,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,17,UNSAT,nonmoving,361792,7080,1067744,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,18,UNSAT,nonmoving,361792,7080,1067744,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,19,UNSAT,nonmoving,361792,7080,1067744,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,20,UNSAT,nonmoving,361792,7080,1067744,0.000,0.010
workspace/tuning-corpus/implication-chain-12-unsat.cnf,21,UNSAT,nonmoving,361792,7080,1067744,0.000,0.012
workspace/tuning-corpus/php-7-6-unsat.cnf,1,UNSAT,nonmoving,68903904,419112,1127480,0.016,0.022
workspace/tuning-corpus/php-7-6-unsat.cnf,2,UNSAT,nonmoving,68903904,414008,1127480,0.016,0.025
workspace/tuning-corpus/php-7-6-unsat.cnf,3,UNSAT,nonmoving,68903904,414008,1127480,0.016,0.024
workspace/tuning-corpus/php-7-6-unsat.cnf,4,UNSAT,nonmoving,68903904,413152,1127480,0.016,0.023
workspace/tuning-corpus/php-7-6-unsat.cnf,5,UNSAT,nonmoving,68903904,414008,1127480,0.016,0.025
workspace/tuning-corpus/php-7-6-unsat.cnf,6,UNSAT,nonmoving,68903904,418328,1127480,0.016,0.024
workspace/tuning-corpus/php-7-6-unsat.cnf,7,UNSAT,nonmoving,68903904,411544,1127480,0.034,0.051
workspace/tuning-corpus/php-7-6-unsat.cnf,8,UNSAT,nonmoving,68903904,414968,1127480,0.016,0.025
workspace/tuning-corpus/php-7-6-unsat.cnf,9,UNSAT,nonmoving,68903904,418088,1127480,0.017,0.023
workspace/tuning-corpus/php-7-6-unsat.cnf,10,UNSAT,nonmoving,68903904,414008,1127480,0.015,0.024
workspace/tuning-corpus/php-7-6-unsat.cnf,11,UNSAT,nonmoving,68903904,417840,1127480,0.017,0.023
workspace/tuning-corpus/php-7-6-unsat.cnf,12,UNSAT,nonmoving,68903904,414008,1127480,0.016,0.024
workspace/tuning-corpus/php-7-6-unsat.cnf,13,UNSAT,nonmoving,68903904,413152,1127480,0.016,0.024
workspace/tuning-corpus/php-7-6-unsat.cnf,14,UNSAT,nonmoving,68903904,418328,1127480,0.016,0.024
workspace/tuning-corpus/php-7-6-unsat.cnf,15,UNSAT,nonmoving,68903904,416920,1127480,0.017,0.022
workspace/tuning-corpus/php-7-6-unsat.cnf,16,UNSAT,nonmoving,68903904,419096,1127480,0.016,0.025
workspace/tuning-corpus/php-7-6-unsat.cnf,17,UNSAT,nonmoving,68903904,419096,1127480,0.016,0.024
workspace/tuning-corpus/php-7-6-unsat.cnf,18,UNSAT,nonmoving,68903904,419096,1127480,0.016,0.023
workspace/tuning-corpus/php-7-6-unsat.cnf,19,UNSAT,nonmoving,68903904,418152,1127480,0.016,0.022
workspace/tuning-corpus/php-7-6-unsat.cnf,20,UNSAT,nonmoving,68903904,413728,1127480,0.016,0.021
workspace/tuning-corpus/php-7-6-unsat.cnf,21,UNSAT,nonmoving,68903904,413688,1127480,0.021,0.025
data/satlib/uf20-91/uf20-01.cnf,1,SAT,copying,1149080,4000,61480,0.001,0.014
data/satlib/uf20-91/uf20-01.cnf,2,SAT,copying,1149080,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,3,SAT,copying,1149080,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,4,SAT,copying,1149080,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,5,SAT,copying,1149080,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,6,SAT,copying,1149080,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,7,SAT,copying,1149080,4000,61480,0.001,0.011
data/satlib/uf20-91/uf20-01.cnf,8,SAT,copying,1149080,4000,61480,0.005,0.010
data/satlib/uf20-91/uf20-01.cnf,9,SAT,copying,1149080,4000,61480,0.001,0.011
data/satlib/uf20-91/uf20-01.cnf,10,SAT,copying,1149080,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,11,SAT,copying,1149080,4000,61480,0.001,0.011
data/satlib/uf20-91/uf20-01.cnf,12,SAT,copying,1149080,4000,61480,0.001,0.011
data/satlib/uf20-91/uf20-01.cnf,13,SAT,copying,1149080,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,14,SAT,copying,1149080,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,15,SAT,copying,1149080,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,16,SAT,copying,1149080,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,17,SAT,copying,1149080,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,18,SAT,copying,1149080,4000,61480,0.000,0.013
data/satlib/uf20-91/uf20-01.cnf,19,SAT,copying,1149080,4000,61480,0.001,0.013
data/satlib/uf20-91/uf20-01.cnf,20,SAT,copying,1149080,4000,61480,0.001,0.012
data/satlib/uf20-91/uf20-01.cnf,21,SAT,copying,1149080,4000,61480,0.000,0.011
data/satlib/uf100-430/uf100-01.cnf,1,SAT,copying,38874440,357576,195144,0.010,0.012
data/satlib/uf100-430/uf100-01.cnf,2,SAT,copying,38874440,357576,195144,0.010,0.013
data/satlib/uf100-430/uf100-01.cnf,3,SAT,copying,38874440,360048,195144,0.016,0.024
data/satlib/uf100-430/uf100-01.cnf,4,SAT,copying,38874440,357576,195144,0.026,0.037
data/satlib/uf100-430/uf100-01.cnf,5,SAT,copying,38874264,358616,195144,0.010,0.028
data/satlib/uf100-430/uf100-01.cnf,6,SAT,copying,38874440,358488,195144,0.013,0.023
data/satlib/uf100-430/uf100-01.cnf,7,SAT,copying,38874440,357576,195144,0.033,0.037
data/satlib/uf100-430/uf100-01.cnf,8,SAT,copying,38874440,358240,195144,0.013,0.024
data/satlib/uf100-430/uf100-01.cnf,9,SAT,copying,38874440,354584,176968,0.017,0.024
data/satlib/uf100-430/uf100-01.cnf,10,SAT,copying,38874440,357576,195144,0.010,0.013
data/satlib/uf100-430/uf100-01.cnf,11,SAT,copying,38874440,360048,195144,0.014,0.026
data/satlib/uf100-430/uf100-01.cnf,12,SAT,copying,38874440,360464,195144,0.018,0.023
data/satlib/uf100-430/uf100-01.cnf,13,SAT,copying,38874440,358488,195144,0.012,0.023
data/satlib/uf100-430/uf100-01.cnf,14,SAT,copying,38874440,357576,195144,0.010,0.013
data/satlib/uf100-430/uf100-01.cnf,15,SAT,copying,38874440,358488,195144,0.013,0.025
data/satlib/uf100-430/uf100-01.cnf,16,SAT,copying,38874440,357576,195144,0.010,0.024
data/satlib/uf100-430/uf100-01.cnf,17,SAT,copying,38874440,357576,195144,0.019,0.034
data/satlib/uf100-430/uf100-01.cnf,18,SAT,copying,38874440,358656,195144,0.011,0.024
data/satlib/uf100-430/uf100-01.cnf,19,SAT,copying,38874440,358128,195144,0.019,0.026
data/satlib/uf100-430/uf100-01.cnf,20,SAT,copying,38874440,358488,195144,0.013,0.025
data/satlib/uf100-430/uf100-01.cnf,21,SAT,copying,38874440,358496,195144,0.013,0.024
data/satlib/flat200-479/flat200-1.cnf,1,SAT,copying,81188384,4776704,1434880,0.041,0.049
data/satlib/flat200-479/flat200-1.cnf,2,SAT,copying,81188384,4776704,1434880,0.043,0.048
data/satlib/flat200-479/flat200-1.cnf,3,SAT,copying,81188384,4775400,1424944,0.120,0.146
data/satlib/flat200-479/flat200-1.cnf,4,SAT,copying,81188384,4774416,1424936,0.116,0.140
data/satlib/flat200-479/flat200-1.cnf,5,SAT,copying,81188384,4776704,1434880,0.066,0.082
data/satlib/flat200-479/flat200-1.cnf,6,SAT,copying,81188384,4776704,1434880,0.048,0.062
data/satlib/flat200-479/flat200-1.cnf,7,SAT,copying,81188384,4776704,1434880,0.047,0.056
data/satlib/flat200-479/flat200-1.cnf,8,SAT,copying,81188384,4776704,1434880,0.048,0.061
data/satlib/flat200-479/flat200-1.cnf,9,SAT,copying,81188384,4776704,1434880,0.049,0.056
data/satlib/flat200-479/flat200-1.cnf,10,SAT,copying,81188384,4776704,1434880,0.055,0.063
data/satlib/flat200-479/flat200-1.cnf,11,SAT,copying,81188384,4776704,1434880,0.042,0.059
data/satlib/flat200-479/flat200-1.cnf,12,SAT,copying,81188384,4776704,1434880,0.039,0.046
data/satlib/flat200-479/flat200-1.cnf,13,SAT,copying,81188384,4776704,1434880,0.050,0.062
data/satlib/flat200-479/flat200-1.cnf,14,SAT,copying,81188384,4776704,1434880,0.072,0.094
data/satlib/flat200-479/flat200-1.cnf,15,SAT,copying,81188384,4776704,1434880,0.064,0.080
data/satlib/flat200-479/flat200-1.cnf,16,SAT,copying,81188384,4776704,1434880,0.066,0.084
data/satlib/flat200-479/flat200-1.cnf,17,SAT,copying,81188384,4776704,1434880,0.039,0.048
data/satlib/flat200-479/flat200-1.cnf,18,SAT,copying,81188384,4776704,1434880,0.051,0.061
data/satlib/flat200-479/flat200-1.cnf,19,SAT,copying,81188384,4776704,1434880,0.055,0.073
data/satlib/flat200-479/flat200-1.cnf,20,SAT,copying,81188384,4776704,1434880,0.065,0.083
data/satlib/flat200-479/flat200-1.cnf,21,SAT,copying,81188384,4776704,1434880,0.049,0.058
data/satlib/Bejing/3blocks.cnf,1,SAT,copying,101221360,38596304,4992936,0.480,0.502
data/satlib/Bejing/3blocks.cnf,2,SAT,copying,101221360,38599128,4992992,0.935,0.982
data/satlib/Bejing/3blocks.cnf,3,SAT,copying,101221360,38588952,4990776,0.474,0.503
data/satlib/Bejing/3blocks.cnf,4,SAT,copying,101221360,38598216,4992936,0.477,0.499
data/satlib/Bejing/3blocks.cnf,5,SAT,copying,101221360,38594448,4992360,0.499,0.528
data/satlib/Bejing/3blocks.cnf,6,SAT,copying,101221360,38594448,4992360,0.503,0.525
data/satlib/Bejing/3blocks.cnf,7,SAT,copying,101221360,38594448,4992360,0.441,0.462
data/satlib/Bejing/3blocks.cnf,8,SAT,copying,101221360,38594448,4992360,0.453,0.479
data/satlib/Bejing/3blocks.cnf,9,SAT,copying,101221360,38590800,4990304,0.482,0.512
data/satlib/Bejing/3blocks.cnf,10,SAT,copying,101221360,38598216,4992936,0.452,0.476
data/satlib/Bejing/3blocks.cnf,11,SAT,copying,101221360,38594448,4992360,0.454,0.477
data/satlib/Bejing/3blocks.cnf,12,SAT,copying,101221360,38596304,4992936,0.463,0.482
data/satlib/Bejing/3blocks.cnf,13,SAT,copying,101221360,38596304,4992936,0.558,0.581
data/satlib/Bejing/3blocks.cnf,14,SAT,copying,101221360,38594448,4992360,1.180,1.213
data/satlib/Bejing/3blocks.cnf,15,SAT,copying,101221360,38597920,5000096,0.613,0.645
data/satlib/Bejing/3blocks.cnf,16,SAT,copying,101221360,38604144,4993696,0.485,0.509
data/satlib/Bejing/3blocks.cnf,17,SAT,copying,101221360,38596304,4992936,0.521,0.542
data/satlib/Bejing/3blocks.cnf,18,SAT,copying,101221360,38594448,4992360,0.660,0.685
data/satlib/Bejing/3blocks.cnf,19,SAT,copying,101221360,38588952,4990776,0.512,0.537
data/satlib/Bejing/3blocks.cnf,20,SAT,copying,101221360,38596304,4992936,0.555,0.573
data/satlib/Bejing/3blocks.cnf,21,SAT,copying,101221360,38594512,4992360,0.518,0.544
workspace/tuning-corpus/all-binary-2-unsat.cnf,1,UNSAT,copying,286520,3832,53096,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,2,UNSAT,copying,286520,3832,53096,0.001,0.012
workspace/tuning-corpus/all-binary-2-unsat.cnf,3,UNSAT,copying,286520,3832,53096,0.000,0.012
workspace/tuning-corpus/all-binary-2-unsat.cnf,4,UNSAT,copying,286520,3832,53096,0.000,0.012
