case,run,result,gc_mode,allocated_bytes,copied_bytes,max_residency_bytes,mut_elapsed_s,total_elapsed_s
data/satlib/flat200-479/flat200-1.cnf,4,SAT,copying,217212144,5462424,1434880,0.032,0.046
data/satlib/flat200-479/flat200-1.cnf,5,SAT,copying,217212144,5462424,1434880,0.030,0.036
data/satlib/flat200-479/flat200-1.cnf,6,SAT,copying,217212144,5463392,1434880,0.030,0.036
data/satlib/flat200-479/flat200-1.cnf,7,SAT,copying,217212144,5461136,1434880,0.029,0.037
data/satlib/flat200-479/flat200-1.cnf,8,SAT,copying,217212144,5461136,1434880,0.032,0.038
data/satlib/flat200-479/flat200-1.cnf,9,SAT,copying,217212144,5462424,1434880,0.030,0.036
data/satlib/flat200-479/flat200-1.cnf,10,SAT,copying,217212144,5461136,1434880,0.043,0.058
data/satlib/flat200-479/flat200-1.cnf,11,SAT,copying,217212144,5463392,1434880,0.029,0.036
data/satlib/flat200-479/flat200-1.cnf,12,SAT,copying,217212144,5461136,1434880,0.033,0.045
data/satlib/flat200-479/flat200-1.cnf,13,SAT,copying,217212144,5461136,1434880,0.029,0.036
data/satlib/flat200-479/flat200-1.cnf,14,SAT,copying,217212144,5462424,1434880,0.032,0.037
data/satlib/flat200-479/flat200-1.cnf,15,SAT,copying,217212144,5461136,1434880,0.029,0.035
data/satlib/flat200-479/flat200-1.cnf,16,SAT,copying,217212144,5461136,1434880,0.032,0.048
data/satlib/flat200-479/flat200-1.cnf,17,SAT,copying,217212144,5461136,1434880,0.031,0.048
data/satlib/flat200-479/flat200-1.cnf,18,SAT,copying,217212144,5461488,1434880,0.034,0.050
data/satlib/flat200-479/flat200-1.cnf,19,SAT,copying,217212144,5464112,1434880,0.029,0.037
data/satlib/flat200-479/flat200-1.cnf,20,SAT,copying,217212144,5463392,1434880,0.032,0.047
data/satlib/flat200-479/flat200-1.cnf,21,SAT,copying,217212144,5461136,1434880,0.030,0.038
data/satlib/Bejing/3blocks.cnf,1,SAT,copying,164447920,46809368,4993696,0.023,0.050
data/satlib/Bejing/3blocks.cnf,2,SAT,copying,164447920,46807416,5000096,0.025,0.049
data/satlib/Bejing/3blocks.cnf,3,SAT,copying,164447920,46809160,4993696,0.022,0.048
data/satlib/Bejing/3blocks.cnf,4,SAT,copying,164447920,46807024,4992936,0.028,0.060
data/satlib/Bejing/3blocks.cnf,5,SAT,copying,164447920,46809368,4993696,0.023,0.049
data/satlib/Bejing/3blocks.cnf,6,SAT,copying,164447920,46804416,4992936,0.023,0.046
data/satlib/Bejing/3blocks.cnf,7,SAT,copying,164447920,46805112,4992936,0.023,0.047
data/satlib/Bejing/3blocks.cnf,8,SAT,copying,164447920,46807024,4992936,0.024,0.045
data/satlib/Bejing/3blocks.cnf,9,SAT,copying,164447920,46801440,4992360,0.029,0.060
data/satlib/Bejing/3blocks.cnf,10,SAT,copying,164447920,46807024,4992936,0.023,0.050
data/satlib/Bejing/3blocks.cnf,11,SAT,copying,164447920,46807024,4992936,0.024,0.046
data/satlib/Bejing/3blocks.cnf,12,SAT,copying,164447920,46801376,4992360,0.022,0.048
data/satlib/Bejing/3blocks.cnf,13,SAT,copying,164447920,46809232,4993696,0.022,0.050
data/satlib/Bejing/3blocks.cnf,14,SAT,copying,164447920,46807024,4992936,0.022,0.044
data/satlib/Bejing/3blocks.cnf,15,SAT,copying,164447920,46807024,4992936,0.022,0.048
data/satlib/Bejing/3blocks.cnf,16,SAT,copying,164447920,46807024,4992936,0.022,0.050
data/satlib/Bejing/3blocks.cnf,17,SAT,copying,164447920,46807024,4992936,0.023,0.048
data/satlib/Bejing/3blocks.cnf,18,SAT,copying,164447920,46807024,4992936,0.021,0.049
data/satlib/Bejing/3blocks.cnf,19,SAT,copying,164447920,46807024,4992936,0.023,0.049
data/satlib/Bejing/3blocks.cnf,20,SAT,copying,164447920,46807024,4992936,0.022,0.048
data/satlib/Bejing/3blocks.cnf,21,SAT,copying,164447920,46809232,4993696,0.026,0.050
workspace/tuning-corpus/all-binary-2-unsat.cnf,1,UNSAT,copying,311360,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,2,UNSAT,copying,311360,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,3,UNSAT,copying,311360,3832,53096,0.000,0.012
workspace/tuning-corpus/all-binary-2-unsat.cnf,4,UNSAT,copying,311360,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,5,UNSAT,copying,311360,3832,53096,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,6,UNSAT,copying,311360,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,7,UNSAT,copying,311360,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,8,UNSAT,copying,311360,3832,53096,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,9,UNSAT,copying,311360,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,10,UNSAT,copying,311360,3832,53096,0.000,0.010
workspace/tuning-corpus/all-binary-2-unsat.cnf,11,UNSAT,copying,311360,3832,53096,0.000,0.012
workspace/tuning-corpus/all-binary-2-unsat.cnf,12,UNSAT,copying,311360,3832,53096,0.001,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,13,UNSAT,copying,311360,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,14,UNSAT,copying,311360,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,15,UNSAT,copying,311360,3832,53096,0.001,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,16,UNSAT,copying,311360,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,17,UNSAT,copying,311360,3832,53096,0.000,0.010
workspace/tuning-corpus/all-binary-2-unsat.cnf,18,UNSAT,copying,311360,3832,53096,0.000,0.013
workspace/tuning-corpus/all-binary-2-unsat.cnf,19,UNSAT,copying,311360,3832,53096,0.000,0.011
workspace/tuning-corpus/all-binary-2-unsat.cnf,20,UNSAT,copying,311360,3832,53096,0.000,0.012
workspace/tuning-corpus/all-binary-2-unsat.cnf,21,UNSAT,copying,311360,3832,53096,0.000,0.012
workspace/tuning-corpus/implication-chain-12-unsat.cnf,1,UNSAT,copying,447664,3832,53096,0.000,0.011
workspace/tuning-corpus/implication-chain-12-unsat.cnf,2,UNSAT,copying,447664,3832,53096,0.000,0.013
workspace/tuning-corpus/implication-chain-12-unsat.cnf,3,UNSAT,copying,447664,3832,53096,0.000,0.013
